;nodeI;nodeJ;distance;danger;amenagement
2292;935;936;0.9637;1.9274;0
2293;935;974;1.4389;2.8778;0
2294;935;975;1.3473;2.6946;0
2295;936;897;1.5554;3.1108;0
2296;936;975;1.6287;3.2574;0
2297;937;897;0.8347;1.6694;0
2298;937;938;1.4674;2.9348;0
2299;937;978;1.7447;3.4894;0
2300;938;937;1.4674;2.9348;0
2301;938;897;1.5473;3.0946;0
2302;938;978;1.0401;2.0802;0
2303;939;898;1.4872;2.9744;0
2304;939;980;1.5395;3.079;0
2305;940;941;1.3702;2.7404;0
2306;940;979;1.4793;2.9586;0
2307;941;901;0.8959;1.7918;0
2308;941;900;1.5251;3.0502;0
2309;941;980;1.5841;3.1682;0
2310;941;982;1.4614;2.9228;0
2311;942;901;1.7247;3.4494;0
2312;944;904;1.0905;2.181;0
2313;944;905;1.8766;3.7532;0
2314;945;904;1.274;2.548;0
2315;945;946;1.2706;2.5412;0
2316;945;986;1.303;2.606;0
2317;946;945;1.2706;2.5412;0
2318;946;906;1.0908;2.1816;0
2319;946;987;1.375;2.75;0
2320;949;988;1.4384;2.8768;0
2321;949;989;0.6782;0.6782;1
2322;949;990;0.8491;1.6982;0
2323;951;910;1.3726;2.7452;0
2324;951;912;1.512;3.024;0
2325;953;954;0.8145;1.629;0
2326;953;993;1.2983;2.5966;0
2327;953;994;1.6594;3.3188;0
2328;954;953;0.8145;1.629;0
2329;954;993;1.8061;3.6122;0
2330;955;915;1.3943;2.7886;0
2331;955;956;0.9092;1.8184;0
2332;955;994;1.5337;3.0674;0
2333;955;996;1.0972;2.1944;0
2334;956;955;0.9092;1.8184;0
2335;956;915;1.6358;3.2716;0
2336;956;917;1.345;2.69;0
2337;956;957;0.9831;1.9662;0
2338;956;996;0.9016;1.8032;0
2339;956;997;0.9905;1.981;0
2340;957;917;0.9659;1.9318;0
2341;957;958;1.1424;2.2848;0
2342;957;996;1.384;2.768;0
2343;957;997;0.6385;1.277;0
2344;958;957;1.1424;2.2848;0
2345;958;997;1.635;3.27;0
2346;962;922;0.8007;1.6014;0
2347;962;923;1.3608;2.7216;0
2348;962;1002;0.8353;1.6706;0
2349;962;1003;1.6623;3.3246;0
2350;965;926;1.4213;2.8426;0
2351;965;966;1.0705;2.141;0
2352;965;1004;1.5062;3.0124;0
2353;965;1005;0.8952;1.7904;0
2354;966;965;1.0705;2.141;0
2355;966;926;0.6051;1.2102;0
2356;966;925;1.3905;2.781;0
2357;966;927;1.3995;1.3995;1
2358;966;1005;1.6484;1.6484;1
2359;967;927;1.1155;1.1155;1
2360;967;926;1.0739;2.1478;0
2361;967;928;1.1507;2.3014;0
2362;967;1008;1.4242;1.4242;1
2363;969;929;1.289;2.578;0
2364;969;1009;1.1184;2.2368;0
2365;970;929;1.5192;3.0384;0
2366;970;971;0.663;1.326;0
2367;970;1009;1.5402;3.0804;0
2368;970;1010;0.9706;1.9412;0
2369;971;970;0.663;1.326;0
2370;971;930;1.3988;2.7976;0
2371;971;972;1.4852;2.9704;0
2372;971;1010;1.111;1.111;1
2373;972;971;1.4852;2.9704;0
2374;972;931;1.9584;3.9168;0
2375;972;973;0.6691;1.3382;0
2376;972;1013;1.1464;2.2928;0
2377;973;972;0.6691;1.3382;0
2378;973;1013;1.1477;2.2954;0
2379;974;973;1.7247;3.4494;0
2380;975;935;1.3473;2.6946;0
2381;975;936;1.6287;3.2574;0
2382;975;1015;0.8374;1.6748;0
2383;977;936;1.577;3.154;0
2384;977;938;1.5374;3.0748;0
2385;977;1018;1.3972;2.7944;0
2386;978;938;1.0401;2.0802;0
2387;978;937;1.7447;3.4894;0
2388;978;1017;1.0821;2.1642;0
2389;979;939;0.9902;1.9804;0
2390;979;940;1.4793;2.9586;0
2391;979;980;1.486;2.972;0
2392;979;1020;1.8609;3.7218;0
2393;980;979;1.486;2.972;0
2394;980;939;1.5395;3.079;0
2395;980;941;1.5841;3.1682;0
2396;980;1021;1.0879;2.1758;0
2397;982;1023;1.1395;2.279;0
2398;985;986;0.9374;1.8748;0
2399;986;985;0.9374;1.8748;0
2400;986;945;1.303;2.606;0
2401;986;987;1.3333;2.6666;0
2402;987;986;1.3333;2.6666;0
2403;988;949;1.4384;2.8768;0
2404;988;1027;1.3892;2.7784;0
2405;989;949;0.6782;1.3564;0
2406;989;1029;1.019;1.019;1
2407;989;1030;1.4581;2.9162;0
2408;990;949;0.8491;1.6982;0
2409;990;951;1.4341;2.8682;0
2410;990;1030;1.1312;2.2624;0
2411;990;1031;1.9429;3.8858;0
2412;993;953;1.2983;2.5966;0
2413;993;954;1.8061;3.6122;0
2414;993;1033;0.7786;1.5572;0
2415;994;954;1.5008;3.0016;0
2416;994;953;1.6594;3.3188;0
2417;994;955;1.5337;3.0674;0
2418;994;995;0.8558;1.7116;0
2419;994;1034;0.9949;1.9898;0
2420;995;994;0.8558;1.7116;0
2421;995;1034;1.4724;2.9448;0
2422;995;1035;1.1174;2.2348;0
2423;995;1036;1.4239;2.8478;0
2424;996;956;0.9016;1.8032;0
2425;996;955;1.0972;2.1944;0
2426;996;957;1.384;2.768;0
2427;996;1035;1.3351;2.6702;0
2428;996;1036;0.9122;1.8244;0
2429;997;957;0.6385;1.277;0
2430;997;998;1.2617;2.5234;0
2431;997;1036;1.3354;2.6708;0
2432;997;1038;1.7247;3.4494;0
2433;998;997;1.2617;2.5234;0
2434;1001;1041;0.8498;1.6996;0
2435;1002;962;0.8353;1.6706;0
2436;1002;1003;1.1181;2.2362;0
2437;1002;1043;1.6628;3.3256;0
2438;1003;1002;1.1181;2.2362;0
2439;1003;962;1.6623;3.3246;0
2440;1003;1004;0.7476;1.4952;0
2441;1004;1003;0.7476;1.4952;0
2442;1004;965;1.5062;3.0124;0
2443;1005;965;0.8952;1.7904;0
2444;1005;1044;1.3468;2.6936;0
2445;1007;1008;0.6238;1.2476;0
2446;1008;1007;0.6238;1.2476;0
2447;1008;967;1.4242;1.4242;1
2448;1008;1049;1.436;1.436;1
2449;1009;969;1.1184;2.2368;0
2450;1009;1010;1.136;2.272;0
2451;1009;1049;0.8444;1.6888;0
2452;1010;1009;1.136;2.272;0
2453;1010;970;0.9706;1.9412;0
2454;1010;969;1.5499;3.0998;0
2455;1010;971;1.111;1.111;1
2456;1010;1011;0.7317;0.7317;1
2457;1010;1051;1.1584;2.3168;0
2458;1011;1051;0.8008;0.8008;1
2459;1013;973;1.1477;2.2954;0
2460;1013;972;1.1464;2.2928;0
2461;1013;1014;0.8804;1.7608;0
2462;1014;1013;0.8804;1.7608;0
2463;1014;1055;1.3675;2.735;0
2464;1015;1014;0.8956;1.7912;0
2465;1015;975;0.8374;1.6748;0
2466;1015;1054;1.2452;2.4904;0
2467;1015;1055;1.2002;2.4004;0
2468;1017;978;1.0821;2.1642;0
2469;1017;1018;1.1486;2.2972;0
2470;1017;1057;0.7849;1.5698;0
2471;1018;1017;1.1486;2.2972;0
2472;1018;977;1.3972;2.7944;0
2473;1018;1019;1.0073;2.0146;0
2474;1018;1059;1.3411;2.6822;0
2475;1019;1018;1.0073;2.0146;0
2476;1019;1020;0.6872;1.3744;0
2477;1019;1060;1.5659;3.1318;0
2478;1020;1019;0.6872;1.3744;0
2479;1020;979;1.8609;3.7218;0
2480;1020;1060;1.0691;2.1382;0
2481;1021;980;1.0879;2.1758;0
2482;1021;1022;1.3682;2.7364;0
2483;1021;1061;0.9191;1.8382;0
2484;1022;1021;1.3682;2.7364;0
2485;1022;1023;0.8419;1.6838;0
2486;1022;1061;1.4981;2.9962;0
2487;1022;1062;0.8417;1.6834;0
2488;1023;1022;0.8419;1.6838;0
2489;1027;987;1.1616;2.3232;0
2490;1027;986;1.8415;3.683;0
2491;1027;1066;1.5881;3.1762;0
2492;1029;989;1.019;2.038;0
2493;1029;1030;1.3304;2.6608;0
2494;1030;1029;1.3304;2.6608;0
2495;1030;990;1.1312;2.2624;0
2496;1030;989;1.4581;2.9162;0
2497;1030;1069;1.683;3.366;0
2498;1031;990;1.9429;3.8858;0
2499;1031;1070;1.597;3.194;0
2500;1032;1071;1.1095;2.219;0
2501;1033;993;0.7786;1.5572;0
2502;1033;1034;1.4361;2.8722;0
2503;1034;993;1.6533;3.3066;0
2504;1034;995;1.4724;2.9448;0
2505;1034;1074;0.701;1.402;0
2506;1035;1034;1.098;2.196;0
2507;1035;995;1.1174;2.2348;0
2508;1035;996;1.3351;2.6702;0
2509;1035;1036;0.8796;1.7592;0
2510;1035;1075;0.7977;1.5954;0
2511;1035;1076;1.3956;2.7912;0
2512;1036;1035;0.8796;1.7592;0
2513;1036;996;0.9122;1.8244;0
2514;1036;995;1.4239;2.8478;0
2515;1036;997;1.3354;2.6708;0
2516;1038;1079;1.4707;2.9414;0
2517;1041;1001;0.8498;1.6996;0
2518;1041;1082;1.6612;3.3224;0
2519;1043;1002;1.6628;3.3256;0
2520;1043;1044;1.4062;2.8124;0
2521;1043;1082;1.1989;2.3978;0
2522;1044;1043;1.4062;2.8124;0
2523;1044;1085;1.1328;2.2656;0
2524;1046;1086;0.9544;1.9088;0
2525;1049;1009;0.8444;1.6888;0
2526;1049;1008;1.436;1.436;1
2527;1049;1010;1.5845;1.5845;1
2528;1049;1050;0.7982;1.5964;0
2529;1050;1009;1.7247;3.4494;0
2530;1051;1011;0.8008;0.8008;1
2531;1051;1010;1.1584;2.3168;0
2532;1051;1090;1.5916;3.1832;0
2533;1054;1015;1.2452;2.4904;0
2534;1054;1093;1.5897;3.1794;0
2535;1055;1015;1.2002;2.4004;0
2536;1055;1014;1.3675;1.3675;1
2537;1055;1094;1.5348;3.0696;0
2538;1055;1095;1.0913;2.1826;0
2539;1057;1017;0.7849;1.5698;0
2540;1057;1058;1.1996;2.3992;0
2541;1057;1097;1.3734;2.7468;0
2542;1058;1057;1.1996;2.3992;0
2543;1058;1018;1.5162;3.0324;0
2544;1058;1059;0.8277;1.6554;0
2545;1059;1058;0.8277;1.6554;0
2546;1060;1059;1.4573;2.9146;0
2547;1060;1019;1.5659;3.1318;0
2548;1060;1100;0.5969;1.1938;0
2549;1060;1101;1.1528;2.3056;0
2550;1061;1062;1.3415;2.683;0
2551;1062;1022;0.8417;1.6834;0
2552;1062;1101;1.2346;2.4692;0
2553;1063;1102;1.1717;2.3434;0
2554;1063;1104;1.515;3.03;0
2555;1064;1063;1.1449;2.2898;0
2556;1064;1065;1.0816;2.1632;0
2557;1064;1105;1.5726;3.1452;0
2558;1065;1064;1.0816;2.1632;0
2559;1065;1066;0.6278;1.2556;0
2560;1065;1104;1.3585;2.717;0
2561;1065;1105;1.1189;2.2378;0
2562;1065;1106;1.0926;2.1852;0
2563;1066;1065;0.6278;1.2556;0
2564;1066;1027;1.5881;3.1762;0
2565;1066;1105;1.3228;2.6456;0
2566;1066;1107;1.2634;2.5268;0
2567;1069;1029;1.2279;2.4558;0
2568;1069;1030;1.683;3.366;0
2569;1069;1108;1.2541;2.5082;0
2570;1069;1110;1.4277;2.8554;0
2571;1070;1031;1.597;3.194;0
2572;1070;1110;0.6542;1.3084;0
2573;1070;1111;1.3894;2.7788;0
2574;1071;1070;1.0576;2.1152;0
2575;1071;1032;1.1095;2.219;0
2576;1071;1110;1.3782;2.7564;0
2577;1071;1111;1.2734;2.5468;0
2578;1071;1112;1.7454;3.4908;0
2579;1072;1073;1.1302;2.2604;0
2580;1072;1112;0.8893;1.7786;0
2581;1073;1072;1.1302;2.2604;0
2582;1073;1033;1.0919;2.1838;0
2583;1073;1034;1.3742;2.7484;0
2584;1073;1114;1.6297;3.2594;0
2585;1074;1034;0.701;1.402;0
2586;1074;1075;1.0313;2.0626;0
2587;1074;1114;1.4285;2.857;0
2588;1075;1035;0.7977;1.5954;0
2589;1075;1115;1.0316;2.0632;0
2590;1076;1035;1.3956;2.7912;0
2591;1076;1115;1.0446;2.0892;0
2592;1076;1116;0.4964;0.9928;0
2593;1077;1036;1.7247;3.4494;0
2594;1079;1038;1.4707;2.9414;0
2595;1079;1118;1.7247;3.4494;0
2596;1080;1121;1.1385;2.277;0
2597;1082;1041;1.6612;3.3224;0
2598;1082;1043;1.1989;2.3978;0
2599;1082;1122;1.2916;2.5832;0
2600;1082;1123;1.6577;3.3154;0
2601;1085;1044;1.1328;2.2656;0
2602;1085;1086;1.0497;2.0994;0
2603;1085;1126;1.1303;2.2606;0
2604;1086;1085;1.0497;2.0994;0
2605;1086;1046;0.9544;1.9088;0
2606;1086;1127;1.6177;3.2354;0
2607;1087;1127;0.718;1.436;0
2608;1087;1128;1.7153;3.4306;0
2609;1089;1130;1.4105;2.821;0
2610;1090;1050;1.199;2.398;0
2611;1090;1130;1.0475;2.095;0
2612;1090;1131;1.2688;2.5376;0
2613;1091;1050;1.9078;3.8156;0
2614;1091;1092;0.6793;1.3586;0
2615;1091;1130;1.4129;2.8258;0
2616;1092;1091;0.6793;1.3586;0
2617;1092;1051;1.5311;1.5311;1
2618;1092;1093;1.4034;1.4034;1
2619;1092;1131;1.3491;2.6982;0
2620;1093;1092;1.4034;1.4034;1
2621;1093;1054;1.5897;3.1794;0
2622;1093;1134;0.9398;0.9398;1
2623;1094;1055;1.5348;3.0696;0
2624;1094;1095;1.1987;1.1987;1
2625;1095;1094;1.1987;1.1987;1
2626;1095;1055;1.0913;1.0913;1
2627;1095;1096;0.8708;0.8708;1
2628;1095;1134;1.3554;1.3554;1
2629;1096;1095;0.8708;1.7416;0
2630;1096;1055;1.3828;2.7656;0
2631;1096;1137;1.271;1.271;1
2632;1097;1057;1.3734;2.7468;0
2633;1097;1098;0.682;1.364;0
2634;1097;1136;1.5495;3.099;0
2635;1097;1137;0.9261;1.8522;0
2636;1098;1097;0.682;1.364;0
2637;1098;1137;1.3234;2.6468;0
2638;1098;1139;1.6344;3.2688;0
2639;1100;1060;0.5969;1.1938;0
2640;1100;1101;1.3218;2.6436;0
2641;1100;1140;1.5137;3.0274;0
2642;1101;1060;1.1528;2.3056;0
2643;1101;1062;1.2346;2.4692;0
2644;1101;1140;1.7801;3.5602;0
2645;1101;1141;0.9093;1.8186;0
2646;1102;1101;0.8292;1.6584;0
2647;1102;1063;1.1717;2.3434;0
2648;1102;1143;1.6783;3.3566;0
2649;1103;1143;1.4587;2.9174;0
2650;1103;1144;1.5244;3.0488;0
2651;1104;1063;1.515;3.03;0
2652;1104;1065;1.3585;2.717;0
2653;1105;1065;1.1189;2.2378;0
2654;1105;1064;1.5726;3.1452;0
2655;1105;1066;1.3228;2.6456;0
2656;1105;1106;0.8448;1.6896;0
2657;1105;1145;1.1866;2.3732;0
2658;1105;1146;1.0332;2.0664;0
2659;1106;1105;0.8448;1.6896;0
2660;1106;1065;1.0926;2.1852;0
2661;1106;1107;0.8482;1.6964;0
2662;1106;1145;1.6835;3.367;0
2663;1107;1106;0.8482;1.6964;0
2664;1107;1066;1.2634;2.5268;0
2665;1107;1108;1.1452;2.2904;0
2666;1108;1107;1.1452;2.2904;0
2667;1108;1069;1.2541;2.5082;0
2668;1108;1109;0.8352;1.6704;0
2669;1108;1147;1.3334;2.6668;0
2670;1108;1149;1.4667;2.9334;0
2671;1109;1108;0.8352;1.6704;0
2672;1109;1150;1.75;3.5;0
2673;1110;1070;0.6542;1.3084;0
2674;1110;1071;1.3782;2.7564;0
2675;1111;1070;1.3894;2.7788;0
2676;1111;1112;0.8254;1.6508;0
2677;1111;1150;1.4269;2.8538;0
2678;1111;1151;1.0698;2.1396;0
2679;1112;1111;0.8254;1.6508;0
2680;1112;1071;1.7454;3.4908;0
2681;1112;1153;1.3533;2.7066;0
2682;1114;1074;1.4285;2.857;0
2683;1114;1073;1.6297;3.2594;0
2684;1114;1115;1.0926;2.1852;0
2685;1114;1153;1.1196;2.2392;0
2686;1114;1155;1.0032;2.0064;0
2687;1115;1114;1.0926;2.1852;0
2688;1115;1075;1.0316;2.0632;0
2689;1115;1076;1.0446;2.0892;0
2690;1115;1116;0.8783;1.7566;0
2691;1116;1115;0.8783;1.7566;0
2692;1116;1076;0.4964;0.9928;0
2693;1116;1077;1.141;2.282;0
2694;1116;1155;1.4864;1.4864;1
2695;1116;1156;1.4424;2.8848;0
2696;1117;1157;1.0967;2.1934;0
2697;1117;1158;1.4212;2.8424;0
2698;1118;1158;0.9513;1.9026;0
2699;1118;1159;1.2564;2.5128;0
2700;1121;1080;1.1385;2.277;0
2701;1121;1122;1.1962;2.3924;0
2702;1121;1161;1.2644;2.5288;0
2703;1122;1121;1.1962;2.3924;0
2704;1122;1082;1.2916;2.5832;0
2705;1122;1123;1.3993;2.7986;0
2706;1122;1161;1.2734;2.5468;0
2707;1123;1122;1.3993;2.7986;0
2708;1123;1082;1.6577;3.3154;0
2709;1123;1124;0.722;1.444;0
2710;1124;1123;0.722;1.444;0
2711;1124;1164;0.9496;0.9496;1
2712;1124;1165;1.0447;2.0894;0
2713;1125;1165;1.1214;2.2428;0
2714;1125;1166;1.6076;3.2152;0
2715;1126;1125;0.8932;1.7864;0
2716;1126;1085;1.1303;2.2606;0
2717;1126;1166;1.4161;2.8322;0
2718;1126;1167;1.7843;3.5686;0
2719;1127;1126;1.3027;2.6054;0
2720;1127;1087;0.718;1.436;0
2721;1127;1086;1.6177;3.2354;0
2722;1127;1128;1.1621;2.3242;0
2723;1127;1166;1.9771;3.9542;0
2724;1127;1167;1.2395;2.479;0
2725;1128;1127;1.1621;2.3242;0
2726;1128;1087;1.7153;3.4306;0
2727;1128;1129;1.013;2.026;0
2728;1128;1167;1.4555;2.911;0
2729;1128;1169;1.2475;2.495;0
2730;1129;1128;1.013;2.026;0
2731;1129;1130;0.7845;1.569;0
2732;1130;1129;0.7845;1.569;0
2733;1130;1090;1.0475;2.095;0
2734;1130;1089;1.4105;2.821;0
2735;1130;1091;1.4129;2.8258;0
2736;1130;1170;0.9893;1.9786;0
2737;1131;1090;1.2688;2.5376;0
2738;1131;1092;1.3491;2.6982;0
2739;1131;1172;1.66;3.32;0
2740;1134;1093;0.9398;0.9398;1
2741;1134;1095;1.3554;1.3554;1
2742;1134;1174;1.1523;1.1523;1
2743;1135;1096;1.3733;2.7466;0
2744;1135;1174;1.5245;3.049;0
2745;1136;1097;1.5495;3.099;0
2746;1136;1177;1.2893;2.5786;0
2747;1137;1097;0.9261;1.8522;0
2748;1137;1098;1.3234;2.6468;0
2749;1137;1138;1.1318;1.1318;1
2750;1137;1176;1.08;2.16;0
2751;1137;1178;1.654;3.308;0
2752;1138;1177;1.6749;1.6749;1
2753;1138;1179;1.476;2.952;0
2754;1139;1098;1.6344;3.2688;0
2755;1139;1178;1.6688;3.3376;0
2756;1139;1179;0.903;1.806;0
2757;1139;1180;1.5456;3.0912;0
2758;1140;1139;0.9106;1.8212;0
2759;1140;1100;1.5137;3.0274;0
2760;1140;1101;1.7801;3.5602;0
2761;1140;1180;0.92;1.84;0
2762;1141;1101;0.9093;1.8186;0
2763;1141;1180;1.6117;3.2234;0
2764;1141;1182;1.4806;2.9612;0
2765;1143;1103;1.4587;2.9174;0
2766;1143;1102;1.6783;3.3566;0
2767;1143;1182;1.2961;2.5922;0
2768;1143;1183;0.5951;1.1902;0
2769;1144;1103;1.5244;3.0488;0
2770;1144;1145;1.2638;2.5276;0
2771;1144;1185;1.2127;2.4254;0
2772;1145;1144;1.2638;2.5276;0
2773;1145;1105;1.1866;2.3732;0
2774;1145;1106;1.6835;3.367;0
2775;1145;1146;0.7924;1.5848;0
2776;1145;1186;1.2266;2.4532;0
2777;1146;1145;0.7924;1.5848;0
2778;1146;1105;1.0332;2.0664;0
2779;1146;1187;1.7247;3.4494;0
2780;1147;1107;1.2412;2.4824;0
2781;1147;1108;1.3334;2.6668;0
2782;1149;1108;1.4667;2.9334;0
2783;1149;1150;1.2622;2.5244;0
2784;1149;1189;0.9585;1.917;0
2785;1150;1149;1.2622;2.5244;0
2786;1150;1109;1.75;3.5;0
2787;1150;1111;1.4269;2.8538;0
2788;1150;1151;0.8766;1.7532;0
2789;1151;1150;0.8766;1.7532;0
2790;1151;1111;1.0698;2.1396;0
2791;1151;1110;1.3804;2.7608;0
2792;1153;1112;1.3533;2.7066;0
2793;1153;1114;1.1196;2.2392;0
2794;1153;1154;0.9794;1.9588;0
2795;1153;1192;1.6742;3.3484;0
2796;1154;1153;0.9794;1.9588;0
2797;1154;1194;1.144;2.288;0
2798;1155;1114;1.0032;2.0064;0
2799;1155;1116;1.4864;1.4864;1
2800;1156;1116;1.4424;2.8848;0
2801;1156;1115;1.6946;3.3892;0
2802;1156;1157;0.9058;1.8116;0
2803;1157;1156;0.9058;1.8116;0
2804;1157;1117;1.0967;2.1934;0
2805;1157;1116;1.6589;3.3178;0
2806;1157;1118;1.4289;2.8578;0
2807;1157;1158;0.8832;1.7664;0
2808;1157;1196;1.6908;3.3816;0
2809;1157;1197;1.108;2.216;0
2810;1157;1198;1.4382;2.8764;0
2811;1158;1157;0.8832;1.7664;0
2812;1158;1159;1.3137;2.6274;0
2813;1158;1198;1.0505;2.101;0
2814;1159;1198;1.7783;3.5566;0
2815;1160;1161;0.9289;1.8578;0
2816;1161;1160;0.9289;1.8578;0
2817;1161;1121;1.2644;2.5288;0
2818;1161;1122;1.2734;2.5468;0
2819;1161;1162;1.0235;2.047;0
2820;1162;1161;1.0235;2.047;0
2821;1162;1122;0.5948;1.1896;0
2822;1162;1121;1.5354;3.0708;0
2823;1162;1203;1.4969;2.9938;0
2824;1164;1124;0.9496;0.9496;1
2825;1164;1165;1.0517;2.1034;0
2826;1164;1203;1.0741;1.0741;1
2827;1164;1204;0.7201;0.7201;1
2828;1165;1164;1.0517;2.1034;0
2829;1165;1124;1.0447;2.0894;0
2830;1165;1204;1.4523;2.9046;0
2831;1165;1205;1.0068;2.0136;0
2832;1166;1126;1.4161;2.8322;0
2833;1166;1125;1.6076;3.2152;0
2834;1166;1127;1.9771;3.9542;0
2835;1167;1127;1.2395;2.479;0
2836;1167;1126;1.7843;3.5686;0
2837;1167;1207;1.0169;2.0338;0
2838;1169;1128;1.2475;2.495;0
2839;1169;1130;1.2852;2.5704;0
2840;1169;1208;1.2663;2.5326;0
2841;1169;1209;0.6878;1.3756;0
2842;1170;1130;0.9893;1.9786;0
2843;1170;1211;1.3587;2.7174;0
2844;1171;1172;0.8933;1.7866;0
2845;1171;1210;1.9892;3.9784;0
2846;1171;1211;1.1113;2.2226;0
2847;1172;1131;1.66;3.32;0
2848;1174;1134;1.1523;1.1523;1
2849;1174;1135;1.5245;3.049;0
2850;1174;1213;1.2267;1.2267;1
2851;1176;1137;1.08;2.16;0
2852;1176;1177;0.9298;1.8596;0
2853;1176;1215;1.9241;3.8482;0
2854;1177;1136;1.2893;2.5786;0
2855;1177;1178;0.9667;1.9334;0
2856;1177;1216;1.1694;2.3388;0
2857;1177;1218;1.1091;2.2182;0
2858;1178;1177;0.9667;1.9334;0
2859;1178;1138;1.292;2.584;0
2860;1178;1139;1.6688;3.3376;0
2861;1178;1217;1.0992;2.1984;0
2862;1179;1178;1.187;2.374;0
2863;1179;1139;0.903;1.806;0
2864;1179;1138;1.476;2.952;0
2865;1179;1180;1.0236;2.0472;0
2866;1179;1218;1.6753;3.3506;0
2867;1180;1179;1.0236;2.0472;0
2868;1180;1140;0.92;1.84;0
2869;1180;1139;1.5456;3.0912;0
2870;1180;1141;1.6117;3.2234;0
2871;1180;1181;1.014;2.028;0
2872;1181;1180;1.014;2.028;0
2873;1181;1221;1.3939;2.7878;0
2874;1182;1141;1.4806;2.9612;0
2875;1182;1183;1.3102;2.6204;0
2876;1182;1221;1.2893;2.5786;0
2877;1183;1182;1.3102;2.6204;0
2878;1183;1223;1.012;2.024;0
2879;1184;1183;1.1692;2.3384;0
2880;1184;1144;1.1816;2.3632;0
2881;1184;1223;1.3717;2.7434;0
2882;1184;1224;0.8259;1.6518;0
2883;1185;1186;1.5175;3.035;0
2884;1185;1224;1.3334;2.6668;0
2885;1186;1185;1.5175;3.035;0
2886;1186;1145;1.2266;2.4532;0
2887;1187;1146;1.4359;2.8718;0
2888;1187;1228;1.5223;3.0446;0
2889;1189;1149;0.9585;1.917;0
2890;1191;1231;0.83;1.66;0
2891;1192;1151;1.5183;3.0366;0
2892;1192;1153;1.6742;3.3484;0
2893;1192;1232;0.7272;1.4544;0
2894;1193;1232;1.5827;3.1654;0
2895;1194;1154;1.144;2.288;0
2896;1194;1235;1.1088;1.1088;1
2897;1196;1155;1.615;1.615;1
2898;1196;1157;1.6908;3.3816;0
2899;1197;1157;1.108;2.216;0
2900;1197;1156;1.3106;2.6212;0
2901;1197;1198;1.074;2.148;0
2902;1197;1238;1.5706;3.1412;0
2903;1198;1197;1.074;2.148;0
2904;1198;1158;1.0505;2.101;0
2905;1198;1157;1.4382;2.8764;0
2906;1198;1159;1.7783;3.5566;0
2907;1198;1199;1.1559;2.3118;0
2908;1198;1238;1.0865;2.173;0
2909;1199;1198;1.1559;2.3118;0
2910;1199;1158;1.6884;3.3768;0
2911;1199;1239;0.6603;1.3206;0
2912;1201;1240;1.0934;2.1868;0
2913;1201;1242;1.6744;3.3488;0
2914;1203;1162;1.4969;2.9938;0
2915;1203;1164;1.0741;1.0741;1
2916;1203;1204;0.8216;1.6432;0
2917;1203;1242;1.4739;2.9478;0
2918;1203;1244;1.4113;1.4113;1
2919;1204;1203;0.8216;1.6432;0
2920;1204;1164;0.7201;0.7201;1
2921;1204;1165;1.4523;2.9046;0
2922;1204;1244;1.0905;2.181;0
2923;1204;1245;1.5547;1.5547;1
2924;1205;1165;1.0068;2.0136;0
2925;1205;1244;1.5987;3.1974;0
2926;1205;1245;1.1962;2.3924;0
2927;1205;1246;1.5435;3.087;0
2928;1207;1167;1.0169;2.0338;0
2929;1207;1208;1.3379;2.6758;0
2930;1207;1246;1.3939;2.7878;0
2931;1207;1247;1.3822;2.7644;0
2932;1208;1207;1.3379;2.6758;0
2933;1208;1169;1.2663;2.5326;0
2934;1208;1247;1.6406;3.2812;0
2935;1208;1248;0.98;1.96;0
2936;1209;1169;0.6878;1.3756;0
2937;1209;1248;1.5817;3.1634;0
2938;1209;1250;1.4174;2.8348;0
2939;1210;1169;1.261;2.522;0
2940;1210;1171;1.9892;3.9784;0
2941;1210;1211;1.2019;2.4038;0
2942;1210;1251;1.6462;3.2924;0
2943;1211;1210;1.2019;2.4038;0
2944;1211;1171;1.1113;2.2226;0
2945;1211;1170;1.3587;2.7174;0
2946;1211;1250;1.2282;2.4564;0
2947;1211;1251;1.3139;2.6278;0
2948;1213;1174;1.2267;1.2267;1
2949;1213;1254;1.3482;1.3482;1
2950;1215;1216;1.3182;2.6364;0
2951;1216;1215;1.3182;2.6364;0
2952;1216;1176;1.2051;2.4102;0
2953;1217;1176;1.2804;2.5608;0
2954;1217;1178;1.0992;2.1984;0
2955;1217;1258;1.475;1.475;1
2956;1218;1177;1.1091;2.2182;0
2957;1218;1179;1.6753;3.3506;0
2958;1218;1258;1.0499;2.0998;0
2959;1220;1221;1.517;3.034;0
2960;1220;1260;1.2205;2.441;0
2961;1221;1220;1.517;3.034;0
2962;1221;1182;1.2893;2.5786;0
2963;1221;1222;1.1029;2.2058;0
2964;1221;1261;0.802;1.604;0
2965;1221;1262;0.8023;1.6046;0
2966;1222;1221;1.1029;2.2058;0
2967;1222;1181;1.5659;3.1318;0
2968;1222;1262;1.1663;2.3326;0
2969;1223;1183;1.012;2.024;0
2970;1223;1182;1.5584;3.1168;0
2971;1223;1184;1.3717;2.7434;0
2972;1223;1224;0.6558;1.3116;0
2973;1223;1262;1.652;3.304;0
2974;1223;1263;1.0932;2.1864;0
2975;1224;1223;0.6558;1.3116;0
2976;1224;1185;1.3334;2.6668;0
2977;1224;1263;1.4376;2.8752;0
2978;1224;1265;1.6026;3.2052;0
2979;1226;1266;0.652;1.304;0
